x,y,z
-474,-1726,21414
-440,-1667,21567
-354,-1525,21591
-204,-1231,21049
-59,-1018,20748
44,-722,21030
162,-404,21688
-3,-191,22272
-67,182,22567
147,604,22160
155,853,21127
-249,628,20167
-557,329,19483
-712,185,19219
-851,1,19411
-950,-131,19449
-1018,-32,18837
-992,95,17829
-1230,251,16777
-1330,417,15996
-1208,685,15209
-1105,652,14632
-1317,87,15055
-1331,-682,16068
-1170,-1206,17709
-1075,-1139,19004
-906,-1056,19350
-1125,-1016,18288
-1525,-814,16172
-1660,-850,14737
-1779,-649,14763
-1315,-418,15489
-1057,-63,16654
-868,320,17458
-787,345,17739
-961,370,17647
-1170,230,16847
-1487,354,15570
-1842,479,14403
-1939,431,13766
-1826,437,13805
-1554,560,14234
-1332,581,14971
-1348,625,15800
-1284,840,16193
-1184,830,16384
-1267,848,16666
-1115,1032,16768
-895,1387,16807
-698,1742,16559
-605,1725,16100
-598,1707,15411
-792,1676,14727
-1094,1461,14112
-1396,1423,13772
-1488,1296,14089
-1634,1183,14832
-1648,1125,15085
-1784,1086,15016
-1738,1235,14807
-1768,1391,14288
-1939,1476,13440
-2006,1669,12357
-2069,2186,11032
-2218,2476,10251
-2569,2314,10561
-2709,1918,11043
-2813,1680,11321
-2746,1558,11717
-2460,1637,12367
-2201,1554,12947
-1980,1516,13138
-1850,1570,13098
-1844,1410,12997
-2029,1289,12624
-2331,1021,12069
-2508,677,11758
-2584,570,11659
-2424,626,11882
-2208,868,12230
-2043,1315,12710
-1850,1634,12986
-1919,1831,13051
-2048,1795,13085
-2295,1585,13099
-2539,1086,13206
-2658,443,13419
-2586,233,13817
-2356,358,14165
-1926,874,14079
-1570,1130,14638
-1503,1261,15321
-1694,1293,15326
-2017,1154,15162
-2166,1136,15322
-2147,1330,15371
-1815,1619,14825
-1449,1549,16113
-1718,911,16392
-1516,875,15614
-1430,1452,15707
-1535,1689,16340
-1658,1792,16485
-1866,2048,16174
-2053,1643,16205
-2241,1122,16560
-2011,1151,16758
-1778,1200,16760
-1882,1383,16856
-1916,1673,16901
-1929,2112,16371
-2028,2375,15942
-2334,2011,15849
-2700,1557,15513
-2780,1100,15517
-2978,495,15606
-3223,-9,15756
-3402,-197,16271
-3037,-74,16937
-2555,341,17945
-2066,888,18827
-1627,1603,19074
-1366,2114,18765
-1284,2120,18030
-1655,1586,17609
-2053,886,17368
-2328,-62,17012
-2755,-684,16596
-3050,-1092,16544
-3061,-1264,16666
-2820,-753,16894
-2449,-118,17334
-2044,506,17884
-1642,1282,18092
-1405,1803,17832
-1355,1885,17308
-1431,1637,16992
-1355,1363,16900
-1537,1070,16601
-1807,453,16043
-2136,-367,15743
-2385,-994,15765
-2361,-1321,15675
-2058,-1349,15919
-1680,-971,16552
-1145,-429,17199
-582,151,17468
-100,507,17793
-318,333,17867
-525,-89,18214
-945,-719,18240
-1331,-1395,18256
-1246,-1607,18709
-851,-1241,19343
-116,-604,19982
173,-269,20779
498,-82,21161
604,-99,21155
271,-391,21123
70,-770,21021
14,-1070,20577
-72,-1322,20048
-83,-1482,19567
114,-1422,19239
428,-1106,19087
659,-935,19178
823,-844,19149
822,-792,18860
626,-943,18569
641,-981,18172
725,-775,17692
795,-549,17400
1039,-557,17314
1109,-599,17332
1101,-896,17704
1046,-1129,18201
1108,-1209,18228
1225,-957,17815
1270,-462,17102
3139,-538,18194
1716,771,17506
1290,-1457,17227
233,-1442,17833
335,-1123,18050
782,-1178,18143
792,-1065,18111
956,-935,18321
763,-960,18654
587,-921,18397
1161,-589,17825
1025,-473,17524
870,-563,17468
997,-807,18695
1271,-643,20717
1542,-597,22170
1651,-1014,23161
1598,-1332,23472
1396,-1350,23016
1023,-1276,22288
818,-1128,21796
788,-644,21301
713,-311,21332
739,-11,21476
717,82,21480
586,26,21450
419,-157,21268
182,-282,21029
-49,-248,20566
-167,-296,20031
-324,-403,19605
-469,-510,19092
-509,-501,18889
-449,-427,18910
-521,-348,18822
-588,-334,18800
-592,-83,18793
-577,259,18795
-721,401,18691
-846,210,18794
-876,24,19168
-896,165,19410
-907,226,19296
-1027,189,18885
-1226,277,17997
-1401,427,17011
-1594,696,16059
-1639,980,15121
-1709,1173,14913
-1823,1039,15379
-1854,843,16206
-1683,871,16772
-1642,835,17080
-1652,855,17191
-1674,770,17207
-1813,738,17074
-1807,657,16645
-2018,555,16367
-2076,530,16336
-2024,555,15901
-2047,800,15266
-1923,1155,14742
-1927,1657,14452
-2010,1939,14285
-1899,2123,14219
-1885,2272,14773
-1729,2347,15522
-1564,2340,15721
-1382,2089,15337
-1386,1878,14793
-1547,1835,13927
-1682,1763,12958
-1944,1855,12131
-2081,1773,12137
-2222,1767,13001
-2019,2239,13980
-1771,2626,15058
-1535,2726,15456
-1545,2516,15376
-1782,2235,15128
-1889,2181,14520
-2003,2317,13484
-2049,2584,12253
-2028,2861,11362
-2198,2920,11429
-2362,2633,12179
-2560,2175,12625
-2614,1924,12867
-2324,2041,13108
-2116,2294,13300
-1990,2307,13380
-1993,2242,13296
-2203,2107,13122
-2295,2006,12816
-2460,1885,12427
-2618,1593,12345
-2646,1597,12325
