x,y,z
3700,-96,16228
3848,66,16357
4001,-90,16837
4211,-123,17122
4348,201,17119
4656,779,16943
4861,789,16698
4768,260,16658
4786,-452,17185
4739,-906,17746
4962,-760,18031
5269,-228,18116
5381,368,17871
5268,578,17499
5035,349,16776
4714,406,16062
4843,636,15820
4954,853,16100
4836,669,16585
4746,531,16938
4747,467,16941
4508,270,16991
4248,114,17010
3914,-292,17099
3510,-718,17417
3291,-707,17371
3179,-702,17078
2897,-828,16860
2866,-803,16600
2837,-729,16431
2764,-860,16118
2591,-734,16090
2641,-553,16649
2661,-442,17330
2509,-485,17656
2399,-437,17545
2178,-537,16893
1992,-782,16437
1959,-864,15946
2092,-720,15862
2205,-764,16503
2283,-765,16986
2110,-801,16843
1654,-725,16495
1416,-845,16468
1175,-691,16532
1069,-195,16626
1142,-237,17041
1202,-581,17712
1231,-743,18001
1284,-849,18021
1096,-755,17812
901,-702,17313
536,-816,16873
97,-760,16752
-159,-862,17034
-283,-788,17269
-406,-801,17286
-466,-781,17292
-344,-852,17007
-504,-729,16695
-657,-482,16530
-829,-429,16611
-1298,-532,16817
-1731,-815,16957
-2075,-1157,17400
-2202,-1138,18007
-2024,-1061,18642
-2027,-734,18780
-1862,-219,18458
-1874,-79,17967
-2264,-229,17539
-2629,-599,17489
-3043,-1035,17516
-3405,-1314,17345
-3842,-1356,16925
-4272,-1592,16627
-4798,-1698,16545
-4792,-1601,16411
-4812,-1444,16061
-4991,-1322,15620
-5024,-1563,15388
-5216,-2277,15478
-5452,-2577,15880
-5394,-2589,16526
-5354,-2637,17503
-5240,-2739,18657
-5204,-2704,19489
-5060,-2521,19880
-4994,-2397,19888
-4863,-2410,19696
-4970,-2601,19502
-5059,-2674,19211
-5032,-2720,18826
-5005,-2504,18372
-4806,-1978,17915
-4522,-1315,17689
-3992,-944,17591
-3851,-1159,17747
-4158,-1440,17698
-4189,-1469,17465
-4041,-1615,17366
-4068,-1807,17081
-4035,-1875,16815
-3848,-1708,16743
-3183,-1138,16843
-2707,-568,17074
-2411,-263,17402
-2187,-320,17223
-2255,-978,17075
-2470,-1817,17267
-2594,-2554,16607
-2479,-2586,16144
-2072,-2542,16182
-1682,-2488,16414
-1025,-2308,16838
-255,-1841,17206
413,-1060,17625
981,-729,18013
1151,-677,18186
1336,-487,17897
1558,-494,17378
1349,-539,16782
1325,-270,16332
1778,-330,16571
2140,-234,16344
2295,-14,15856
2496,-111,15814
2567,-246,15899
2531,-361,15883
2567,-267,15744
2650,-312,15637
2945,-518,15845
3500,-181,16238
4095,670,16499
4768,1450,16639
4972,1670,16990
4927,1339,17301
4712,782,17352
4318,419,17312
4179,49,17131
4039,-159,16971
4217,-564,17034
4306,-1005,17225
4364,-634,17159
4612,156,16923
4886,562,16945
4949,724,17066
4951,561,17090
4698,75,17091
4376,-478,17297
4433,-689,17527
4350,-741,17404
4131,-598,17013
4054,-282,16620
4192,-23,16522
4258,201,16913
4190,79,17527
4132,-63,17806
3937,-245,17622
3651,-480,17219
3489,-895,16866
3100,-1424,16897
2939,-1691,17049
3012,-1435,17082
3206,-855,16973
3386,-531,16936
3350,-623,17112
3131,-952,17428
2964,-847,17503
3069,-730,17530
2851,-778,17549
2680,-899,17319
2524,-1036,16897
2253,-1108,16639
2090,-1244,16768
2009,-1146,16993
1921,-1037,16890
1690,-1098,16743
1555,-1155,16914
1602,-1187,17015
1446,-996,16777
1397,-527,16315
1208,69,16064
1081,515,16118
1016,663,16481
871,331,16995
595,-453,17356
199,-1244,17390
-243,-1695,17152
-502,-1736,16694
-795,-1445,16534
-866,-936,16714
-652,-529,16817
-584,-317,16974
-484,116,17061
-480,215,17077
-808,-309,17044
-1522,-928,16887
-2169,-1075,16211
-2478,-1027,15643
-2587,-886,15703
-2606,-761,16069
-2541,-741,16392
-2555,-644,17015
-2458,-496,17321
-2641,-776,16875
-3216,-1507,16324
-3586,-2258,15985
-3790,-2893,16050
-3930,-3051,16326
-3817,-2908,16856
-3598,-2820,17403
-3621,-2548,17824
-3404,-1958,18332
-3010,-1064,18774
-2745,-326,19031
-2602,-50,18842
-2940,-260,18720
-3464,-992,18568
-4038,-1800,18094
-4489,-2121,17555
-4498,-2400,17252
-4554,-2467,17255
-4505,-2179,17717
-4127,-1736,18606
-3730,-1246,19472
-3453,-936,20008
-3547,-1202,20051
-3862,-1602,19701
-4082,-2095,19222
-4423,-2577,18796
-4559,-2765,18429
-4473,-2935,18328
-4183,-2610,18385
-3837,-1993,18193
-3675,-1754,18052
-3535,-1851,17921
-3501,-1948,17731
-3264,-2089,17833
-3466,-2182,17542
-3257,-2270,17470
-3017,-2240,17785
-2728,-1975,17591
-2484,-1981,17241
-2238,-1974,17011
-1903,-1649,16688
-1528,-1247,16460
-1219,-1016,16427
-998,-622,16379
-724,-581,16776
-534,-1506,17182
-898,-2056,17092
-696,-1774,16834
-99,-998,16340
224,-333,15855
430,-63,15575
528,6,15544
557,34,15644
680,309,15771
787,347,15591
628,-71,15329
429,-343,14915
139,-283,14926
339,149,15601
685,969,16417
734,1513,16924
684,1362,17004
719,818,16556
1084,115,15989
1481,-829,15981
1985,-1391,16001
2606,-1365,16268
3292,-1291,17081
3795,-1434,18087
4075,-1978,18812
4361,-2058,19196
4872,-1971,19243
5285,-1972,18996
5222,-1711,18469
5207,-2015,18081
4971,-2611,17551
4768,-2761,16760
4736,-2353,16432
4780,-1656,16391
4997,-937,16383
5240,-143,16284
5609,552,16231
5886,1097,16443
5983,1181,16994
6090,707,17629
5883,110,17935
5627,-150,17868
5339,-313,17609
